Fichier Localisé Social et Fiscal (FiLoSoFi) - Année 2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
France métropolitaine - Communes ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mise en ligne le 10/10/2016       Découpage géographique au 01/01/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;
©Insee       Sources : Insee-DGFIP-Cnaf-Cnav-CCMSA, Fichier localisé social et fiscal.;;;;;;;;;;;;;;;;;;;;;;;;;;;
Code géographique;Libellé géographique;Nombre de ménages fiscaux;Nombre de personnes dans les ménages fiscaux;Médiane du niveau vie;Part des ménages fiscaux imposés;Taux de pauvreté-Ensemble;Taux de pauvreté-moins de 30 ans;Taux de pauvreté-30 à 39 ans ;Taux de pauvreté-40 à 49 ans;Taux de pauvreté-50 à 59 ans;Taux de pauvreté-60 à 74 ans;Taux de pauvreté-75 ans ou plus;Taux de pauvreté-propriétaires;Taux de pauvreté-locataires;Part des revenus d'activité;dont part des salaires, traitements ou chômage;dont part des revenus d'activités non salariées;Part des pensions, retraites et rentes;Part des revenus du patrimoine et autres revenus;Part de l'ensemble des prestations sociales;dont part des prestations familiales;dont part des minima sociaux;dont part des prestations logement;Part des impôts;Rapport inter-décile 9e décile/1er decile;1er décile du niveau de vie;9e décile du niveau de vie
CODGEO;LIBGEO;NBMENFISC13;NBPERSMENFISC13;MED13;PIMP13;TP6013;TP60AGE113;TP60AGE213;TP60AGE313;TP60AGE413;TP60AGE513;TP60AGE613;TP60TOL113;TP60TOL213;PRA13;PTSAC13;PBEN13;PPEN13;PPAT13;PPSOC13;PPFAM13;PPMINI13;PPLOGT13;PIMPOT13;RD13;D113;D913
47310;Tonneins;4112;8836,0;17248,5;42,2;21,3;;27,2;31,9;19,7;14,1;;12,6;35,1;54,2;49,0;5,2;38,3;12,4;8,4;2,8;3,1;2,5;-13,3;3,0;9695,0;29341,4
47311;Tourliac;47;124,0;14827,5;;;;;;;;;;;;;;;;;;;;;;;
47312;Tournon-d'Agenais;289;553,0;18263,5;;;;;;;;;;;;;;;;;;;;;;;
47313;Tourtrès;54;123,0;18167,1;;;;;;;;;;;;;;;;;;;;;;;
47314;Trémons;151;366,5;18444,4;;;;;;;;;;;;;;;;;;;;;;;
47315;Trentels;344;831,0;19230,9;;;;;;;;;;;;;;;;;;;;;;;
47316;Varès;260;618,5;19449,3;;;;;;;;;;;;;;;;;;;;;;;
47317;Verteuil-d'Agenais;210;452,0;16162,0;;;;;;;;;;;;;;;;;;;;;;;
47318;Vianne;486;1069,0;18254,6;;;;;;;;;;;;;;;;;;;;;;;
47319;Villebramar;;;;;;;;;;;;;;;;;;;;;;;;;;
47320;Villefranche-du-Queyran;169;401,5;17097,1;;;;;;;;;;;;;;;;;;;;;;;
47321;Villeneuve-de-Duras;115;267,0;16766,7;;;;;;;;;;;;;;;;;;;;;;;
47323;Villeneuve-sur-Lot;11015;22905,5;17438,3;45,6;20,9;33,4;28,2;27,3;20,6;12,3;12,3;11,4;34,1;55,8;50,0;5,8;39,1;12,7;7,6;2,4;2,8;2,4;-15,2;3,3;9598,7;31832,0
47324;Villeréal;624;1135,5;17278,3;;;;;;;;;;;;;;;;;;;;;;;
47325;Villeton;211;460,5;18883,3;;;;;;;;;;;;;;;;;;;;;;;
47326;Virazeil;711;1694,5;20945,0;;;;;;;;;;;;;;;;;;;;;;;
47327;Xaintrailles;180;403,5;18447,2;;;;;;;;;;;;;;;;;;;;;;;
47328;Saint-Georges;211;533,5;18226,0;;;;;;;;;;;;;;;;;;;;;;;
48001;Albaret-le-Comtal;82;163,0;15225,2;;;;;;;;;;;;;;;;;;;;;;;
48002;Albaret-Sainte-Marie;224;543,0;18406,5;;;;;;;;;;;;;;;;;;;;;;;
48003;Allenc;109;236,0;17917,5;;;;;;;;;;;;;;;;;;;;;;;
48004;Altier;101;219,0;14527,3;;;;;;;;;;;;;;;;;;;;;;;
48005;Antrenas;114;284,0;19682,8;;;;;;;;;;;;;;;;;;;;;;;
48007;Arzenc-d'Apcher;;;;;;;;;;;;;;;;;;;;;;;;;;
48008;Arzenc-de-Randon;91;204,0;17214,5;;;;;;;;;;;;;;;;;;;;;;;
48009;Aumont-Aubrac;488;1009,5;19388,6;;;;;;;;;;;;;;;;;;;;;;;
48010;Auroux;139;289,0;17959,4;;;;;;;;;;;;;;;;;;;;;;;
48012;Les Monts-Verts;140;319,0;16367,5;;;;;;;;;;;;;;;;;;;;;;;
48013;Badaroux;409;1002,0;20980,6;;;;;;;;;;;;;;;;;;;;;;;
48014;Bagnols-les-Bains;104;215,0;18009,0;;;;;;;;;;;;;;;;;;;;;;;
48015;Pied-de-Borne;101;191,5;17179,0;;;;;;;;;;;;;;;;;;;;;;;
48016;Balsièges;232;543,0;21678,7;;;;;;;;;;;;;;;;;;;;;;;
48017;Banassac;405;894,0;19519,0;;;;;;;;;;;;;;;;;;;;;;;
48018;Barjac;299;741,5;20905,3;;;;;;;;;;;;;;;;;;;;;;;
48019;Barre-des-Cévennes;101;203,0;16472,0;;;;;;;;;;;;;;;;;;;;;;;
48020;Bassurels;;;;;;;;;;;;;;;;;;;;;;;;;;
48021;La Bastide-Puylaurent;82;165,5;16752,7;;;;;;;;;;;;;;;;;;;;;;;
48022;Bédouès;123;276,0;19027,1;;;;;;;;;;;;;;;;;;;;;;;
48023;Belvezet;;;;;;;;;;;;;;;;;;;;;;;;;;
48025;Les Bessons;166;416,5;20464,4;;;;;;;;;;;;;;;;;;;;;;;
48026;Blavignac;91;224,0;19575,4;;;;;;;;;;;;;;;;;;;;;;;
48027;Le Bleymard;141;320,5;18112,0;;;;;;;;;;;;;;;;;;;;;;;
48028;Les Bondons;73;145,0;15693,0;;;;;;;;;;;;;;;;;;;;;;;
48029;Le Born;72;158,5;20104,0;;;;;;;;;;;;;;;;;;;;;;;
48030;Brenoux;148;378,5;20085,6;;;;;;;;;;;;;;;;;;;;;;;
48031;Brion;;;;;;;;;;;;;;;;;;;;;;;;;;
48032;Le Buisson;89;238,0;16956,7;;;;;;;;;;;;;;;;;;;;;;;
48033;Canilhac;62;183,0;19050,0;;;;;;;;;;;;;;;;;;;;;;;
48034;La Canourgue;823;1881,0;18717,1;;;;;;;;;;;;;;;;;;;;;;;
48036;Cassagnas;50;110,0;16651,5;;;;;;;;;;;;;;;;;;;;;;;
48037;Chadenet;;;;;;;;;;;;;;;;;;;;;;;;;;
48038;Chambon-le-Château;97;202,0;18025,0;;;;;;;;;;;;;;;;;;;;;;;
48039;Chanac;556;1345,5;19831,4;;;;;;;;;;;;;;;;;;;;;;;
48040;Chasseradès;74;155,5;17306,1;;;;;;;;;;;;;;;;;;;;;;;
48041;Chastanier;;;;;;;;;;;;;;;;;;;;;;;;;;
48042;Chastel-Nouvel;318;854,5;21837,6;;;;;;;;;;;;;;;;;;;;;;;
48043;Châteauneuf-de-Randon;170;385,5;18803,6;;;;;;;;;;;;;;;;;;;;;;;
48044;Chauchailles;;;;;;;;;;;;;;;;;;;;;;;;;;
48045;Chaudeyrac;104;226,0;16503,3;;;;;;;;;;;;;;;;;;;;;;;
48046;Chaulhac;;;;;;;;;;;;;;;;;;;;;;;;;;
48047;La Chaze-de-Peyre;127;302,5;19480,8;;;;;;;;;;;;;;;;;;;;;;;
48048;Cheylard-l'Évêque;;;;;;;;;;;;;;;;;;;;;;;;;;
48049;Chirac;413;1006,5;19931,2;;;;;;;;;;;;;;;;;;;;;;;
48050;Cocurès;87;209,0;18744,0;;;;;;;;;;;;;;;;;;;;;;;
48051;Le Collet-de-Dèze;288;611,5;16922,0;;;;;;;;;;;;;;;;;;;;;;;
48053;Cubières;92;172,5;18507,0;;;;;;;;;;;;;;;;;;;;;;;
48054;Cubiérettes;;;;;;;;;;;;;;;;;;;;;;;;;;
48055;Cultures;68;157,0;19029,5;;;;;;;;;;;;;;;;;;;;;;;
48056;Esclanèdes;155;405,5;20614,3;;;;;;;;;;;;;;;;;;;;;;;
48057;Estables;75;171,0;16426,7;;;;;;;;;;;;;;;;;;;;;;;
48058;La Fage-Montivernoux;66;159,0;13570,8;;;;;;;;;;;;;;;;;;;;;;;
48059;La Fage-Saint-Julien;104;274,0;18390,0;;;;;;;;;;;;;;;;;;;;;;;
48060;Fau-de-Peyre;79;189,0;13808,6;;;;;;;;;;;;;;;;;;;;;;;
48061;Florac;852;1750,5;17621,3;;;;;;;;;;;;;;;;;;;;;;;
48062;Fontanes;58;136,0;20875,7;;;;;;;;;;;;;;;;;;;;;;;
48063;Fontans;104;211,0;18511,5;;;;;;;;;;;;;;;;;;;;;;;
48064;Fournels;171;327,0;17743,2;;;;;;;;;;;;;;;;;;;;;;;
48065;Fraissinet-de-Fourques;;;;;;;;;;;;;;;;;;;;;;;;;;
48066;Fraissinet-de-Lozère;90;201,5;17256,0;;;;;;;;;;;;;;;;;;;;;;;
48067;Gabriac;;;;;;;;;;;;;;;;;;;;;;;;;;
48068;Gabrias;64;151,0;19975,7;;;;;;;;;;;;;;;;;;;;;;;
48069;Gatuzières;;;;;;;;;;;;;;;;;;;;;;;;;;
48070;Grandrieu;308;660,0;16500,2;;;;;;;;;;;;;;;;;;;;;;;
48071;Grandvals;;;;;;;;;;;;;;;;;;;;;;;;;;
48072;Grèzes;84;196,5;17677,5;;;;;;;;;;;;;;;;;;;;;;;
48073;Les Hermaux;50;103,0;16777,5;;;;;;;;;;;;;;;;;;;;;;;
48074;Hures-la-Parade;100;251,5;17483,0;;;;;;;;;;;;;;;;;;;;;;;
48075;Ispagnac;379;770,0;19515,0;;;;;;;;;;;;;;;;;;;;;;;
48076;Javols;128;268,5;17181,5;;;;;;;;;;;;;;;;;;;;;;;
48077;Julianges;;;;;;;;;;;;;;;;;;;;;;;;;;
48078;Lachamp;73;181,0;19353,9;;;;;;;;;;;;;;;;;;;;;;;
48079;Lajo;52;107,0;13510,5;;;;;;;;;;;;;;;;;;;;;;;
48080;Langogne;1317;2663,5;18484,7;46,8;16,6;;;;;;;;28,8;60,9;53,7;7,2;35,6;11,7;5,7;1,9;2,1;1,7;-13,9;3,0;10634,5;32108,0
48081;Lanuéjols;113;275,0;20750,0;;;;;;;;;;;;;;;;;;;;;;;
48082;Laubert;46;105,0;17810,9;;;;;;;;;;;;;;;;;;;;;;;
48083;Les Laubies;77;163,5;16790,4;;;;;;;;;;;;;;;;;;;;;;;
48084;Laval-Atger;;;;;;;;;;;;;;;;;;;;;;;;;;
48085;Laval-du-Tarn;51;98,0;18797,6;;;;;;;;;;;;;;;;;;;;;;;
48086;Luc;94;191,0;16901,0;;;;;;;;;;;;;;;;;;;;;;;
48087;Malbouzon;63;125,0;16731,0;;;;;;;;;;;;;;;;;;;;;;;
48088;La Malène;72;145,0;16314,0;;;;;;;;;;;;;;;;;;;;;;;
48089;Le Malzieu-Forain;200;465,0;18529,1;;;;;;;;;;;;;;;;;;;;;;;
48090;Le Malzieu-Ville;344;661,5;18561,0;;;;;;;;;;;;;;;;;;;;;;;
48091;Marchastel;;;;;;;;;;;;;;;;;;;;;;;;;;
48092;Marvejols;2173;4373,5;19326,0;55,5;13,1;;;;;;;;23,6;61,3;54,5;6,8;36,6;11,9;5,8;1,9;2,3;1,6;-15,6;2,9;11183,0;32898,9
48093;Mas-d'Orcières;;;;;;;;;;;;;;;;;;;;;;;;;;
48094;Le Massegros;152;354,5;19145,0;;;;;;;;;;;;;;;;;;;;;;;
48095;Mende;5355;11355,0;20120,4;60,4;12,4;22,0;14,1;13,3;11,0;;;5,0;21,2;72,4;65,9;6,5;28,3;11,5;4,9;2,0;1,4;1,5;-17,1;3,0;11367,4;34516,5
48096;Meyrueis;329;705,0;17455,6;;;;;;;;;;;;;;;;;;;;;;;
48097;Moissac-Vallée-Française;100;200,5;15780,0;;;;;;;;;;;;;;;;;;;;;;;
48098;Molezon;;;;;;;;;;;;;;;;;;;;;;;;;;
48099;Le Monastier-Pin-Moriès;422;985,0;19432,7;;;;;;;;;;;;;;;;;;;;;;;
48100;Montbel;62;128,0;14661,3;;;;;;;;;;;;;;;;;;;;;;;
48101;Montbrun;;;;;;;;;;;;;;;;;;;;;;;;;;
48103;Montrodat;405;1056,0;21463,7;;;;;;;;;;;;;;;;;;;;;;;
48104;Nasbinals;206;414,5;18581,9;;;;;;;;;;;;;;;;;;;;;;;
48105;Naussac;92;214,5;19929,1;;;;;;;;;;;;;;;;;;;;;;;
48106;Noalhac;;;;;;;;;;;;;;;;;;;;;;;;;;
48107;Palhers;66;164,5;20554,7;;;;;;;;;;;;;;;;;;;;;;;
48108;La Panouse;;;;;;;;;;;;;;;;;;;;;;;;;;
48110;Paulhac-en-Margeride;;;;;;;;;;;;;;;;;;;;;;;;;;
48111;Pelouse;85;197,5;18439,0;;;;;;;;;;;;;;;;;;;;;;;
48112;Pierrefiche;59;114,5;16430,0;;;;;;;;;;;;;;;;;;;;;;;
48115;Le Pompidou;83;165,0;16640,0;;;;;;;;;;;;;;;;;;;;;;;
48116;Le Pont-de-Montvert;140;273,5;15984,4;;;;;;;;;;;;;;;;;;;;;;;
48117;Pourcharesses;55;120,0;18604,8;;;;;;;;;;;;;;;;;;;;;;;
48119;Prévenchères;90;198,5;15659,2;;;;;;;;;;;;;;;;;;;;;;;
48120;Prinsuéjols;63;138,0;16391,0;;;;;;;;;;;;;;;;;;;;;;;
48121;Prunières;102;259,5;18933,9;;;;;;;;;;;;;;;;;;;;;;;
48122;Quézac;144;326,0;19737,3;;;;;;;;;;;;;;;;;;;;;;;
48123;Recoules-d'Aubrac;65;133,0;16862,7;;;;;;;;;;;;;;;;;;;;;;;
48124;Recoules-de-Fumas;;;;;;;;;;;;;;;;;;;;;;;;;;
48125;Le Recoux;51;123,0;15913,0;;;;;;;;;;;;;;;;;;;;;;;
48126;Ribennes;75;166,0;16995,2;;;;;;;;;;;;;;;;;;;;;;;
48127;Rieutort-de-Randon;298;686,5;18619,6;;;;;;;;;;;;;;;;;;;;;;;
48128;Rimeize;255;623,0;20568,0;;;;;;;;;;;;;;;;;;;;;;;
48129;Rocles;97;232,0;18683,1;;;;;;;;;;;;;;;;;;;;;;;
48130;Rousses;41;112,5;15834,8;;;;;;;;;;;;;;;;;;;;;;;
48131;Le Rozier;70;138,5;17121,0;;;;;;;;;;;;;;;;;;;;;;;
48132;Saint-Alban-sur-Limagnole;616;1301,5;20357,3;;;;;;;;;;;;;;;;;;;;;;;
48133;Saint-Amans;68;153,0;19316,5;;;;;;;;;;;;;;;;;;;;;;;
48134;Saint-Andéol-de-Clerguemort;;;;;;;;;;;;;;;;;;;;;;;;;;
48135;Saint-André-Capcèze;65;132,5;18518,0;;;;;;;;;;;;;;;;;;;;;;;
48136;Saint-André-de-Lancize;60;116,0;13032,4;;;;;;;;;;;;;;;;;;;;;;;
48137;Saint-Bauzile;248;640,5;21271,7;;;;;;;;;;;;;;;;;;;;;;;
48138;Saint-Bonnet-de-Chirac;;;;;;;;;;;;;;;;;;;;;;;;;;
48139;Saint-Bonnet-de-Montauroux;47;106,0;16298,4;;;;;;;;;;;;;;;;;;;;;;;
48140;Saint-Chély-d'Apcher;1822;3702,0;19190,7;54,6;12,1;;;;;;;;21,9;62,5;55,8;6,7;32,8;14,7;5,3;1,8;2,0;1,5;-15,3;2,8;11699,0;32193,8
48141;Mas-Saint-Chély;59;123,0;16688,8;;;;;;;;;;;;;;;;;;;;;;;
48142;Sainte-Colombe-de-Peyre;85;185,0;18488,0;;;;;;;;;;;;;;;;;;;;;;;
48144;Sainte-Croix-Vallée-Française;141;300,0;14214,7;;;;;;;;;;;;;;;;;;;;;;;
48145;Saint-Denis-en-Margeride;88;174,0;15461,6;;;;;;;;;;;;;;;;;;;;;;;
48146;Sainte-Enimie;223;442,5;18317,2;;;;;;;;;;;;;;;;;;;;;;;
48147;Saint-Étienne-du-Valdonnez;268;645,5;18744,6;;;;;;;;;;;;;;;;;;;;;;;
48148;Saint-Étienne-Vallée-Française;225;471,0;14133,0;;;;;;;;;;;;;;;;;;;;;;;
48149;Sainte-Eulalie;;;;;;;;;;;;;;;;;;;;;;;;;;
48150;Saint-Flour-de-Mercoire;68;192,5;18334,8;;;;;;;;;;;;;;;;;;;;;;;
48151;Saint-Frézal-d'Albuges;;;;;;;;;;;;;;;;;;;;;;;;;;
48152;Saint-Frézal-de-Ventalon;63;146,0;13557,3;;;;;;;;;;;;;;;;;;;;;;;
48153;Saint-Gal;;;;;;;;;;;;;;;;;;;;;;;;;;
48154;Saint-Georges-de-Lévéjac;111;262,5;17752,0;;;;;;;;;;;;;;;;;;;;;;;
48155;Saint-Germain-de-Calberte;196;373,0;13708,6;;;;;;;;;;;;;;;;;;;;;;;
48156;Saint-Germain-du-Teil;327;695,5;18290,0;;;;;;;;;;;;;;;;;;;;;;;
48157;Sainte-Hélène;;;;;;;;;;;;;;;;;;;;;;;;;;
48158;Saint-Hilaire-de-Lavit;;;;;;;;;;;;;;;;;;;;;;;;;;
48160;Saint-Jean-la-Fouillouse;78;150,5;17488,7;;;;;;;;;;;;;;;;;;;;;;;
48161;Saint-Juéry;;;;;;;;;;;;;;;;;;;;;;;;;;
48162;Saint-Julien-d'Arpaon;;;;;;;;;;;;;;;;;;;;;;;;;;
48163;Saint-Julien-des-Points;56;109,0;17853,8;;;;;;;;;;;;;;;;;;;;;;;
48164;Saint-Julien-du-Tournel;53;118,5;13178,6;;;;;;;;;;;;;;;;;;;;;;;
48165;Saint-Laurent-de-Muret;82;181,0;17268,0;;;;;;;;;;;;;;;;;;;;;;;
48166;Saint-Laurent-de-Trèves;65;153,5;16004,1;;;;;;;;;;;;;;;;;;;;;;;
48167;Saint-Laurent-de-Veyrès;;;;;;;;;;;;;;;;;;;;;;;;;;
48168;Saint-Léger-de-Peyre;79;186,0;15698,7;;;;;;;;;;;;;;;;;;;;;;;
48169;Saint-Léger-du-Malzieu;95;200,0;15839,8;;;;;;;;;;;;;;;;;;;;;;;
48170;Saint-Martin-de-Boubaux;76;150,0;13680,0;;;;;;;;;;;;;;;;;;;;;;;
48171;Saint-Martin-de-Lansuscle;60;131,0;12574,0;;;;;;;;;;;;;;;;;;;;;;;
48172;Saint-Maurice-de-Ventalon;;;;;;;;;;;;;;;;;;;;;;;;;;
48173;Saint-Michel-de-Dèze;102;219,0;16745,0;;;;;;;;;;;;;;;;;;;;;;;
48174;Saint-Paul-le-Froid;66;136,0;13001,8;;;;;;;;;;;;;;;;;;;;;;;
48175;Saint-Pierre-de-Nogaret;79;182,0;15623,0;;;;;;;;;;;;;;;;;;;;;;;
48176;Saint-Pierre-des-Tripiers;;;;;;;;;;;;;;;;;;;;;;;;;;
48177;Saint-Pierre-le-Vieux;122;324,5;17250,0;;;;;;;;;;;;;;;;;;;;;;;
48178;Saint-Privat-de-Vallongue;113;221,5;15857,0;;;;;;;;;;;;;;;;;;;;;;;
48179;Saint-Privat-du-Fau;56;112,0;16752,0;;;;;;;;;;;;;;;;;;;;;;;
48180;Saint-Rome-de-Dolan;;;;;;;;;;;;;;;;;;;;;;;;;;
48181;Saint-Saturnin;;;;;;;;;;;;;;;;;;;;;;;;;;
48182;Saint-Sauveur-de-Ginestoux;;;;;;;;;;;;;;;;;;;;;;;;;;
48183;Saint-Sauveur-de-Peyre;123;280,0;18831,9;;;;;;;;;;;;;;;;;;;;;;;
48184;Saint-Symphorien;113;230,0;17474,7;;;;;;;;;;;;;;;;;;;;;;;
48185;Les Salelles;74;165,0;18771,7;;;;;;;;;;;;;;;;;;;;;;;
48186;La Salle-Prunet;75;167,0;18690,6;;;;;;;;;;;;;;;;;;;;;;;
48187;Les Salces;;;;;;;;;;;;;;;;;;;;;;;;;;
48188;Serverette;96;202,0;18849,3;;;;;;;;;;;;;;;;;;;;;;;
48189;Servières;78;176,0;15748,5;;;;;;;;;;;;;;;;;;;;;;;
48190;Termes;89;217,0;18481,0;;;;;;;;;;;;;;;;;;;;;;;
48191;La Tieule;;;;;;;;;;;;;;;;;;;;;;;;;;
48192;Trélans;;;;;;;;;;;;;;;;;;;;;;;;;;
48193;Vebron;99;172,0;16439,0;;;;;;;;;;;;;;;;;;;;;;;
48194;Vialas;184;335,5;18466,0;;;;;;;;;;;;;;;;;;;;;;;
48195;Les Vignes;;;;;;;;;;;;;;;;;;;;;;;;;;
48197;La Villedieu;;;;;;;;;;;;;;;;;;;;;;;;;;
48198;Villefort;264;503,5;17706,1;;;;;;;;;;;;;;;;;;;;;;;
49001;Les Alleuds;311;907,5;19752,5;;;;;;;;;;;;;;;;;;;;;;;
49002;Allonnes;1172;2970,0;18230,8;46,7;14,5;;;;;;;;26,0;67,1;62,3;4,8;29,4;10,2;6,4;3,5;1,4;1,6;-13,1;2,6;11035,6;28693,5
49003;Ambillou-Château;373;944,0;19709,0;;;;;;;;;;;;;;;;;;;;;;;
49004;Andard;1027;2580,5;21431,3;63,4;;;;;;;;;;72,0;66,3;5,7;30,2;9,8;3,7;2,4;0,6;0,8;-15,7;2,4;13888,4;33171,9
49005;Andigné;138;398,5;19312,0;;;;;;;;;;;;;;;;;;;;;;;
49006;Andrezé;743;1950,0;19703,3;;;;;;;;;;;;;;;;;;;;;;;
49007;Angers;63351;126947,0;18748,0;53,8;18,9;30,4;24,4;22,2;17,4;8,7;5,0;5,0;29,7;70,5;64,7;5,8;29,1;9,4;7,8;2,4;2,6;2,8;-16,8;3,7;9610,6;35783,0
49008;Angrie;347;983,5;17478,8;;;;;;;;;;;;;;;;;;;;;;;
49009;Antoigné;199;487,5;19732,9;;;;;;;;;;;;;;;;;;;;;;;
49010;Armaillé;116;305,0;19499,3;;;;;;;;;;;;;;;;;;;;;;;
49011;Artannes-sur-Thouet;161;439,0;19120,4;;;;;;;;;;;;;;;;;;;;;;;
49012;Aubigné-sur-Layon;149;389,5;18478,2;;;;;;;;;;;;;;;;;;;;;;;
49013;Auverse;190;434,0;17294,3;;;;;;;;;;;;;;;;;;;;;;;
49014;Aviré;191;523,0;19199,0;;;;;;;;;;;;;;;;;;;;;;;
49015;Avrillé;5885;13311,5;22647,8;65,0;7,8;;11,4;8,9;7,9;;;5,0;17,4;65,7;60,8;4,9;37,1;11,1;4,1;1,8;1,1;1,2;-18,0;3,1;12947,0;40085,3
49017;Baracé;196;526,5;18855,7;;;;;;;;;;;;;;;;;;;;;;;
49018;Baugé-en-Anjou;2621;5904,0;18453,1;47,6;13,8;;;17,7;;;;7,4;26,3;61,0;55,4;5,6;35,9;9,6;6,5;2,9;1,8;1,8;-13,0;2,6;11334,0;29855,0
49019;Bauné;653;1764,5;20572,4;;;;;;;;;;;;;;;;;;;;;;;
49020;Beaucouzé;1912;4896,0;23371,4;71,0;5,0;;;;;;;;;75,2;71,7;3,5;28,7;9,2;3,4;1,9;0,6;0,8;-16,5;2,5;14499,1;36869,0
49021;Beaufort-en-Vallée;2595;6547,0;18889,3;48,5;12,2;;13,1;16,0;;;;6,6;24,4;71,9;66,9;5,0;26,7;8,4;6,4;3,8;1,1;1,5;-13,4;2,5;11621,0;28654,3
49022;Beaulieu-sur-Layon;545;1409,0;20006,7;;;;;;;;;;;;;;;;;;;;;;;
49023;Beaupréau;2910;7050,0;19330,4;49,9;8,6;;;;;;;5,0;20,1;73,8;69,4;4,4;24,5;10,0;5,7;3,2;1,1;1,4;-14,0;2,4;12604,6;29660,7
49024;Beausse;158;404,5;18328,7;;;;;;;;;;;;;;;;;;;;;;;
49025;Beauvau;114;267,0;19855,0;;;;;;;;;;;;;;;;;;;;;;;
49026;Bécon-les-Granits;1024;2698,0;20121,1;54,6;;;;;;;;;;77,4;71,4;6,0;22,4;8,7;5,2;3,4;0,7;1,1;-13,7;2,2;13260,7;29566,2
49027;Bégrolles-en-Mauges;718;2022,5;19347,1;50,6;;;;;;;;;;79,7;75,2;4,5;20,0;7,3;5,5;3,9;0,6;1,0;-12,5;2,2;12730,0;27922,7
49028;Béhuard;52;118,5;21129,5;;;;;;;;;;;;;;;;;;;;;;;
49029;Blaison-Gohier;454;1125,0;20834,0;;;;;;;;;;;;;;;;;;;;;;;
49030;Blou;368;1007,5;18110,0;;;;;;;;;;;;;;;;;;;;;;;
49031;Bocé;234;616,5;18331,3;;;;;;;;;;;;;;;;;;;;;;;
49032;La Bohalle;475;1277,0;21466,0;;;;;;;;;;;;;;;;;;;;;;;
49033;La Boissière-sur-Èvre;170;414,0;18854,8;;;;;;;;;;;;;;;;;;;;;;;
49034;Botz-en-Mauges;329;852,5;18603,8;;;;;;;;;;;;;;;;;;;;;;;
49035;Bouchemaine;2592;6749,5;25030,7;74,2;5,0;;;;;;;;15,2;73,1;65,3;7,8;31,3;14,0;2,7;1,7;0,4;0,6;-21,1;3,1;14913,3;46396,7
49036;Bouillé-Ménard;294;759,5;18192,4;;;;;;;;;;;;;;;;;;;;;;;
49037;Le Bourg-d'Iré;327;886,5;19328,0;;;;;;;;;;;;;;;;;;;;;;;
49038;Bourg-l'Évêque;103;251,5;18075,0;;;;;;;;;;;;;;;;;;;;;;;
49039;Bourgneuf-en-Mauges;272;710,5;18399,2;;;;;;;;;;;;;;;;;;;;;;;
49040;Bouzillé;623;1540,5;18646,3;;;;;;;;;;;;;;;;;;;;;;;
49041;Brain-sur-Allonnes;820;1979,5;17637,2;;;;;;;;;;;;;;;;;;;;;;;
49042;Brain-sur-l'Authion;1275;3532,0;21338,0;63,3;6,7;;;;;;;;;79,2;71,0;8,2;24,3;8,6;3,7;2,7;0,5;0,5;-15,8;2,5;13521,9;33440,0
49043;Brain-sur-Longuenée;342;989,5;19896,7;;;;;;;;;;;;;;;;;;;;;;;
49044;Breil;119;263,5;18376,0;;;;;;;;;;;;;;;;;;;;;;;
49045;La Breille-les-Pins;208;545,0;17891,3;;;;;;;;;;;;;;;;;;;;;;;
49046;Brézé;514;1321,5;19068,0;;;;;;;;;;;;;;;;;;;;;;;
49047;Brigné;184;455,0;20036,3;;;;;;;;;;;;;;;;;;;;;;;
49048;Briollay;1109;2890,5;22448,0;65,7;;;;;;;;;;75,7;71,0;4,7;27,4;10,5;3,5;2,3;0,6;0,6;-17,1;2,7;13512,5;36043,0
49049;Brion;447;1208,0;18454,3;;;;;;;;;;;;;;;;;;;;;;;
49050;Brissac-Quincé;1263;3069,5;20286,0;55,9;8,8;;;;;;;;;75,8;70,0;5,8;24,0;9,7;5,3;2,9;0,9;1,4;-14,8;2,7;12465,6;33312,0
49051;Brissarthe;259;637,5;18862,4;;;;;;;;;;;;;;;;;;;;;;;
49052;Broc;140;323,0;17171,0;;;;;;;;;;;;;;;;;;;;;;;
49053;Brossay;136;374,5;18141,9;;;;;;;;;;;;;;;;;;;;;;;
49054;Candé;1176;2769,5;18093,1;42,9;14,4;;;;;;;;26,9;65,1;60,8;4,3;31,0;8,9;7,2;3,5;1,7;2,0;-12,2;2,6;10818,0;27597,1
49055;Cantenay-Épinard;798;2144,0;21861,0;68,2;;;;;;;;;;76,9;68,0;8,9;26,8;9,7;3,2;2,2;0,5;0,5;-16,6;2,7;13772,8;36634,3
49056;Carbay;90;241,0;18723,0;;;;;;;;;;;;;;;;;;;;;;;
49057;Cernusson;126;364,0;18666,5;;;;;;;;;;;;;;;;;;;;;;;
49058;Les Cerqueux;326;875,5;17849,3;;;;;;;;;;;;;;;;;;;;;;;
49059;Les Cerqueux-sous-Passavant;204;506,0;16485,0;;;;;;;;;;;;;;;;;;;;;;;
49060;Chacé;574;1416,0;19206,5;;;;;;;;;;;;;;;;;;;;;;;
49061;Challain-la-Potherie;345;846,0;18316,2;;;;;;;;;;;;;;;;;;;;;;;
49062;Chalonnes-sous-le-Lude;55;127,0;17241,3;;;;;;;;;;;;;;;;;;;;;;;
